league,season,team,players_used,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,url,League,season,players_used,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,url,League,season,players_used,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,url,League,season,players_used,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,url,League,season,players_used,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,url,League,season,players_used,Poss,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,url,League,season,players_used,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,url,League
NED-Eredivisie,2324,RKC Waalwijk,26,34,37,408,140,34.3,12.0,4.12,0.08,0.23,17.5,15,5,5,44.5,40.6,0.1,-7.5,-8.6,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,34,725,21.32,528,60,48,44,34,11,61,1.79,40,4,6,5,4,2,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,34,622,355,345,196,81,308,594,51.9,286,397,142,255,278,900,848,13,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,34,58,4,1,355,303,29,579,278,355,2,7,2,1729,531,449,54.2,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,34,10859,14454,75.1,211995,81812,4113,4859,84.6,5008,5942,84.3,1498,2863,52.3,26,33.2,31.8,-7.2,317,975,230,69,1174,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,45.3,34,18625,2737,7038,7496,4276,643,18620,587,254,43.3,275,46.8,9570,55925,29898,585,368,154,534,314,10716,1164,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie,2324,26,34,14454,12920,1505,329,38,116,579,637,143,51,56,0,10859,29,330,/en/squads/bb14adb3/RKC-Waalwijk-Stats,NED-Eredivisie
NED-Eredivisie,2324,Sparta R'dam,26,34,49,435,163,37.5,12.79,4.79,0.1,0.27,17.7,11,5,5,46.0,42.0,0.1,3.0,2.0,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,34,763,22.44,574,70,32,44,34,9,90,2.65,66,4,6,6,6,2,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,34,533,342,283,198,52,274,541,50.6,267,400,156,244,258,791,845,16,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,34,39,2,0,286,331,43,653,258,342,4,5,1,1606,630,581,52.0,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,34,11701,15341,76.3,223637,85055,4636,5493,84.4,5351,6302,84.9,1439,2718,52.9,37,33.2,37.5,3.8,332,990,305,93,1279,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,47.0,34,19212,2520,6897,8057,4452,759,19207,509,221,43.4,255,50.1,10349,59730,31054,522,340,122,506,233,11562,1268,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie,2324,26,34,15341,13712,1586,351,26,102,653,635,178,97,58,0,11701,43,300,/en/squads/146a68ce/Sparta-Rotterdam-Stats,NED-Eredivisie
NED-Eredivisie,2324,Twente,26,34,67,565,167,29.6,16.62,4.91,0.11,0.38,17.5,20,3,3,57.5,55.3,0.1,9.5,8.7,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,34,986,29.0,742,78,43,76,40,7,116,3.41,87,4,7,15,3,0,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,34,541,323,229,221,91,291,621,46.9,330,361,65,296,269,810,518,9,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,34,51,3,1,333,365,59,762,269,323,1,6,2,1819,494,585,45.8,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,34,14625,18547,78.9,264707,94286,6263,7207,86.9,6526,7496,87.1,1488,2825,52.7,46,42.1,54.5,3.9,428,1335,414,81,1655,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,56.2,34,22294,2022,6541,9522,6394,1031,22291,565,243,43.0,281,49.7,11951,62771,31863,639,407,170,523,291,14472,1643,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie,2324,26,34,18547,16755,1733,421,58,105,762,765,241,159,27,0,14625,59,400,/en/squads/a1f721d3/Twente-Stats,NED-Eredivisie
NED-Eredivisie,2324,Utrecht,35,34,48,448,151,33.7,13.18,4.44,0.1,0.31,16.2,9,1,1,46.4,45.6,0.1,1.6,1.4,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,34,803,23.62,582,87,29,58,35,12,81,2.38,63,2,3,11,1,1,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,34,573,359,275,228,70,287,577,49.7,290,361,101,260,246,819,726,9,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,34,47,2,1,362,345,49,790,246,359,1,6,1,1670,498,490,50.4,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,34,11836,15707,75.4,222391,87087,4763,5596,85.1,5405,6535,82.7,1405,2698,52.1,33,35.9,37.2,-2.9,343,1042,299,90,1402,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,48.4,34,19496,2199,6053,8865,4753,772,19495,499,239,47.9,216,43.3,10226,56082,28471,550,361,128,570,264,11730,1391,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie,2324,35,34,15707,13996,1662,404,29,91,790,695,202,103,80,1,11836,49,362,/en/squads/2a428619/Utrecht-Stats,NED-Eredivisie
NED-Eredivisie,2324,Vitesse,31,34,29,447,145,32.4,13.15,4.26,0.06,0.19,17.0,10,1,1,37.6,36.8,0.08,-8.6,-8.8,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,34,775,22.79,531,86,64,52,35,7,49,1.44,36,3,2,7,1,0,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,34,528,322,276,182,70,239,518,46.1,279,386,125,261,299,827,632,11,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,34,62,5,3,400,318,50,597,299,322,0,7,1,1665,562,498,53.0,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,34,12118,15785,76.8,226139,87972,5113,5933,86.2,5269,6191,85.1,1448,2808,51.6,24,28.9,32.6,-4.9,338,983,236,64,1208,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,50.2,34,19749,2460,6914,8611,4445,751,19748,683,307,44.9,330,48.3,10686,60626,29748,587,387,186,580,289,11933,1184,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie,2324,31,34,15785,14024,1711,404,30,120,597,736,179,103,49,1,12118,50,303,/en/squads/209d7fa2/Vitesse-Stats,NED-Eredivisie
NED-Eredivisie,2324,Volendam,37,34,33,341,116,34.0,10.03,3.41,0.09,0.28,16.3,7,1,1,36.6,35.8,0.11,-3.6,-3.8,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,34,583,17.15,398,68,44,39,26,8,55,1.62,33,5,4,9,2,2,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,34,615,370,360,194,61,323,665,48.6,342,409,148,261,301,916,862,11,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,34,58,3,2,318,257,54,539,301,370,1,1,0,1509,568,575,49.7,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,34,9415,12949,72.7,185107,72601,3661,4370,83.8,4243,5171,82.1,1326,2763,48.0,22,26.8,24.8,-4.8,257,776,163,57,937,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,41.4,34,16966,2566,6619,6940,3573,561,16965,566,270,47.7,256,45.2,8442,51540,26125,510,372,109,503,264,9278,930,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie,2324,37,34,12949,11331,1564,329,21,100,539,648,141,116,19,0,9415,54,235,/en/squads/8783f4ee/Volendam-Stats,NED-Eredivisie
NED-Eredivisie,2324,Zwolle,29,34,45,427,160,37.5,12.56,4.71,0.1,0.27,17.9,14,2,2,42.7,41.1,0.1,2.3,1.9,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,34,764,22.47,612,46,30,47,25,4,77,2.26,62,2,4,5,4,0,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,34,558,351,318,182,58,314,612,51.3,298,357,118,239,309,867,847,9,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,34,67,2,1,366,277,57,524,309,351,2,10,4,1591,527,538,49.5,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,34,12385,15992,77.4,231189,90552,5067,5932,85.4,5658,6631,85.3,1411,2654,53.2,31,30.6,32.0,0.4,322,912,256,88,1238,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,49.0,34,19888,2823,7525,8507,4002,636,19886,443,212,47.9,192,43.3,10600,55485,27233,519,394,116,498,255,12274,1229,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie,2324,29,34,15992,14417,1518,355,34,91,524,614,126,66,34,0,12385,57,302,/en/squads/e3db180b/Zwolle-Stats,NED-Eredivisie
ENG-Championship,2324,Birmingham City,30,46,48,579,167,28.8,12.59,3.63,0.08,0.28,18.2,13,2,3,49.1,46.6,0.08,-1.1,-0.6,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,46,1010,21.96,736,68,74,66,38,28,81,1.76,52,3,11,9,5,1,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,46,816,512,397,316,103,390,754,51.7,364,653,181,472,478,1294,991,18,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,46,101,3,1,582,476,80,658,478,512,3,0,2,2195,757,742,50.5,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,46,13841,18735,73.9,263465,103801,5603,6618,84.7,6178,7501,82.4,1733,3536,49.0,30,35.3,32.2,-5.3,434,1019,272,60,1398,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,44.1,46,24358,3186,9359,10021,5242,891,24355,899,392,43.6,436,48.5,12294,68858,32710,751,449,231,787,478,13714,1386,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship,2324,30,46,18735,16240,2415,544,58,167,658,1165,201,98,64,4,13841,80,453,/en/squads/ec79b7c2/Birmingham-City-Stats,ENG-Championship
ENG-Championship,2324,Blackburn,31,46,59,565,193,34.2,12.28,4.2,0.1,0.31,16.8,7,0,1,60.9,60.2,0.11,-1.9,-1.2,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,46,993,21.59,774,65,38,68,23,25,101,2.2,77,5,8,6,1,4,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,46,822,513,376,334,112,400,817,49.0,417,613,178,435,442,1264,898,19,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,46,96,5,1,480,413,108,662,442,513,1,6,3,2337,690,622,52.6,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,46,19583,24775,79.0,344055,126106,8905,10110,88.1,8277,9699,85.3,1931,3631,53.2,48,47.8,45.1,0.2,426,1490,443,63,2022,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,51.6,46,29899,3416,10820,12200,7146,1046,29898,693,334,48.2,318,45.9,16135,76356,38256,651,433,205,704,402,19490,2012,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship,2324,31,46,24775,22297,2370,503,84,193,662,1107,234,70,56,3,19583,108,530,/en/squads/e090f40b/Blackburn-Rovers-Stats,ENG-Championship
ENG-Championship,2324,Bristol City,26,46,52,522,159,30.5,11.35,3.46,0.09,0.28,17.5,12,7,7,51.7,46.4,0.09,0.3,-1.4,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,46,867,18.85,594,91,50,68,45,19,83,1.8,55,7,6,7,7,1,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,46,736,447,339,309,88,389,795,48.9,406,502,160,342,428,1164,826,11,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,46,71,1,1,446,470,88,814,428,447,4,5,2,2278,741,869,46.0,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,46,17301,22755,76.0,315277,109040,7332,8338,87.9,8061,9635,83.7,1662,3770,44.1,28,32.5,34.8,-4.5,378,1233,299,83,1523,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,47.8,46,27589,3094,9199,12804,5861,874,27582,684,293,42.8,340,49.7,14376,74209,36950,731,481,188,686,342,17174,1509,/en/squads/93493607/Bristol-City-Stats,ENG-Championship,2324,26,46,22755,20335,2332,544,46,124,814,1110,244,122,51,6,17301,88,446,/en/squads/93493607/Bristol-City-Stats,ENG-Championship
ENG-Championship,2324,Cardiff City,34,46,48,499,170,34.1,10.85,3.7,0.09,0.27,18.1,12,2,2,43.6,42.0,0.09,4.4,4.0,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,46,861,18.72,577,108,56,59,43,18,83,1.8,51,12,4,9,6,1,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,46,776,492,377,318,81,389,719,54.1,330,503,166,337,495,1271,967,15,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,46,81,1,1,436,442,55,700,495,492,1,4,1,2170,822,773,51.5,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,46,16255,21236,76.5,302783,110655,6834,7932,86.2,7032,8425,83.5,1982,3787,52.3,34,32.1,30.0,1.9,364,1036,216,77,1312,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,45.5,46,26343,3047,9815,11573,5210,707,26341,764,330,43.2,377,49.3,14097,67209,31039,629,450,184,691,330,16106,1301,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship,2324,34,46,21236,18882,2299,555,31,209,700,1053,198,86,73,2,16255,55,393,/en/squads/75fae011/Cardiff-City-Stats,ENG-Championship
ENG-Championship,2324,Coventry City,26,46,66,601,189,31.4,13.07,4.11,0.1,0.33,17.5,13,3,6,63.8,59.1,0.1,2.2,3.9,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,46,1047,22.76,777,81,56,76,38,19,110,2.39,69,6,8,19,7,1,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,46,817,489,396,324,97,362,698,51.9,336,543,175,368,424,1241,902,19,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,46,89,3,0,523,526,76,870,424,489,5,3,4,2218,608,671,47.5,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,46,19309,24078,80.2,334464,126001,8743,9880,88.5,8461,9800,86.3,1641,3252,50.5,39,43.6,45.0,-4.6,456,1545,400,88,1964,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,51.4,46,29207,3250,9726,12667,7055,1009,29201,715,309,43.2,349,48.8,16188,81996,41494,809,566,226,807,428,19193,1950,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship,2324,26,46,24078,21649,2353,600,68,102,870,976,285,143,85,9,19309,76,429,/en/squads/f7e3dfe9/Coventry-City-Stats,ENG-Championship
ENG-Championship,2324,Huddersfield,33,46,46,523,163,31.2,11.37,3.54,0.09,0.28,17.2,16,1,1,48.6,47.8,0.09,-2.6,-2.8,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,46,875,19.02,589,101,54,56,53,22,76,1.65,48,7,6,11,2,2,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,46,721,451,332,320,69,328,653,50.2,325,552,188,364,433,1154,1064,5,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,46,89,2,2,496,529,97,900,433,451,0,4,2,2197,844,865,49.4,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,46,11676,16992,68.7,223744,93924,4673,5745,81.3,5154,6625,77.8,1564,3601,43.4,34,36.6,35.3,-2.6,389,1026,290,102,1331,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,40.0,46,22134,2787,7621,9633,5166,862,22133,679,293,43.2,310,45.7,10618,61089,30720,657,397,160,740,333,11518,1302,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship,2324,33,46,16992,14555,2340,614,36,115,900,982,229,89,90,26,11676,97,405,/en/squads/f5922ca5/Huddersfield-Town-Stats,ENG-Championship
ENG-Championship,2324,Hull City,33,46,68,610,216,35.4,13.26,4.7,0.1,0.3,18.7,26,4,7,57.2,51.7,0.09,10.8,12.3,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,46,1083,23.54,794,85,69,60,55,20,107,2.33,74,3,12,10,6,2,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,46,606,374,274,252,80,293,626,46.8,333,564,192,372,351,957,931,12,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,46,97,1,0,447,566,82,753,351,374,6,3,0,2138,600,580,50.8,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,46,22942,27360,83.9,389189,131068,10552,11504,91.7,10142,11293,89.8,1663,3242,51.3,41,38.5,41.8,2.5,471,1447,327,65,1648,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,55.4,46,32275,3755,12134,13889,6502,976,32268,862,375,43.5,413,47.9,19441,89809,44697,815,527,282,675,398,22754,1626,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship,2324,33,46,27360,25008,2270,619,54,132,753,926,253,88,77,9,22942,82,419,/en/squads/bd8769d1/Hull-City-Stats,ENG-Championship
ENG-Championship,2324,Ipswich Town,32,46,88,716,254,35.5,15.57,5.52,0.12,0.34,17.0,14,2,3,74.0,71.7,0.1,14.0,14.3,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,46,1248,27.13,909,121,55,94,48,21,148,3.22,102,12,7,16,8,3,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,46,743,495,311,314,118,376,774,48.6,398,547,149,398,416,1159,809,14,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,46,101,0,0,568,469,81,862,416,495,3,3,6,2395,756,633,54.4,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,46,19178,24162,79.4,338365,126693,8521,9690,87.9,8617,10133,85.0,1691,3239,52.2,63,55.7,52.2,7.3,556,1570,408,104,1917,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,53.0,46,29209,3151,10091,12409,7000,1207,29206,696,307,44.1,332,47.7,16167,86178,43668,843,539,252,720,385,18954,1888,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship,2324,32,46,24162,21838,2243,542,80,127,862,1032,244,122,84,1,19178,81,432,/en/squads/b74092de/Ipswich-Town-Stats,ENG-Championship
ENG-Championship,2324,Leeds United,33,46,78,687,229,33.3,14.93,4.98,0.1,0.31,16.2,23,7,9,79.5,72.6,0.11,-1.5,-1.6,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,46,1225,26.63,877,94,90,84,55,25,128,2.78,97,3,8,10,6,4,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,46,783,504,338,315,130,388,677,57.3,289,478,143,335,390,1173,793,5,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,46,73,2,1,461,560,98,756,390,504,8,1,2,2206,607,531,53.3,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,46,22112,26394,83.8,379353,127241,9829,10940,89.8,10251,11427,89.7,1552,2789,55.6,56,57.4,62.1,-1.4,544,1628,420,57,2123,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,58.2,46,31627,2570,9528,14625,7788,1342,31618,1021,470,46.0,472,46.2,18593,104370,54991,1025,632,353,785,453,21885,2093,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship,2324,33,46,26394,24047,2249,598,99,76,756,1021,276,135,95,2,22112,98,453,/en/squads/5bfb9659/Leeds-United-Stats,ENG-Championship
ENG-Championship,2324,Leicester City,27,46,88,647,223,34.5,14.07,4.85,0.12,0.34,16.6,12,12,13,84.9,74.7,0.12,3.1,1.3,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,46,1185,25.76,911,79,74,55,45,21,152,3.3,111,6,10,11,13,1,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,46,764,490,349,323,92,371,688,53.9,317,494,157,337,409,1173,770,24,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,46,83,1,0,472,482,80,774,409,490,13,1,1,2196,557,476,53.9,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,46,26494,30645,86.5,444849,144692,12846,13800,93.1,11281,12536,90.0,1893,3185,59.4,57,59.2,64.6,-2.2,515,2014,471,100,2227,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,61.6,46,35527,3018,10563,17169,8090,1283,35514,875,407,46.5,384,43.9,21506,108756,58904,1039,672,310,736,367,26193,2205,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship,2324,27,46,30645,28471,2094,556,83,217,774,926,254,132,52,1,26494,80,396,/en/squads/a2d435b3/Leicester-City-Stats,ENG-Championship
ENG-Championship,2324,Middlesbrough,35,46,69,621,217,34.9,13.5,4.72,0.11,0.31,16.9,16,2,5,68.3,64.1,0.11,0.7,2.9,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,46,1107,24.07,832,85,65,63,44,18,124,2.7,91,6,12,9,4,2,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,46,708,445,310,292,106,358,719,49.8,361,484,141,343,403,1111,824,16,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,46,85,2,2,492,478,102,768,403,445,3,3,2,2214,565,549,50.7,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,46,21718,26333,82.5,369954,127894,10168,11266,90.3,9169,10443,87.8,1811,3256,55.6,56,53.2,50.6,2.8,487,1627,451,71,2050,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,52.9,46,31217,3048,10031,13929,7487,1108,31212,780,329,42.2,389,49.9,18142,89389,45963,924,590,250,685,440,21534,2037,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship,2324,35,46,26333,23921,2310,552,96,152,768,1032,271,91,94,13,21718,102,475,/en/squads/7f59c601/Middlesbrough-Stats,ENG-Championship
ENG-Championship,2324,Millwall,27,46,44,487,157,32.2,10.59,3.41,0.09,0.27,17.0,18,1,2,43.9,42.4,0.09,0.1,0.6,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,46,834,18.13,556,102,49,63,55,9,69,1.5,44,5,6,10,4,0,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,46,857,520,422,354,81,442,788,56.1,346,526,169,357,491,1348,987,10,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,46,103,2,0,591,420,78,771,491,520,0,8,1,2196,938,940,49.9,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,46,13156,18531,71.0,245683,96942,5745,6909,83.2,5419,6870,78.9,1676,3702,45.3,30,31.3,34.7,-1.3,345,1057,249,81,1291,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,42.3,46,23814,2563,8182,10536,5326,823,23812,661,295,44.6,314,47.5,11465,59541,27621,568,424,141,731,373,13040,1277,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship,2324,27,46,18531,16336,2117,455,41,133,771,1008,204,113,67,13,13156,78,376,/en/squads/e3c537a1/Millwall-Stats,ENG-Championship
ENG-Championship,2324,Norwich City,31,46,76,627,193,30.8,13.63,4.2,0.12,0.38,17.4,30,2,3,63.0,60.6,0.1,13.0,13.4,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,46,1083,23.54,779,100,70,70,48,16,132,2.87,91,15,9,11,6,0,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,46,783,475,378,327,78,348,729,47.7,381,541,194,347,430,1213,1014,15,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,46,84,2,1,461,499,104,892,430,475,3,5,2,2044,633,625,50.3,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,46,18601,23143,80.4,334414,116452,8005,8926,89.7,8402,9665,86.9,1829,3436,53.2,52,45.7,44.9,6.3,449,1237,329,102,1581,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,49.3,46,28292,3415,11075,11790,5701,910,28289,744,325,43.7,362,48.7,15982,84377,43346,774,505,183,727,317,18385,1566,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship,2324,31,46,23143,20794,2245,534,57,123,892,980,245,115,85,5,18601,104,407,/en/squads/1c781004/Norwich-City-Stats,ENG-Championship
